acc_rate,track,m,n,current_pitch,current_roll,absoluate_roll,climb_delta,roll_rate_delta,climb_delta_diff,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time1_delta,time2_delta,time3_delta,time4_delta,time5_delta,time6_delta,time7_delta,time8_delta,time9_delta,time10_delta,time11_delta,time12_delta,time13_delta,time14_delta,omega,set,target
19,-18,0.7866278610665535,0.01,0.48,0.6,-6,0,-0.003,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.5
-21,-4,1.3498588075760032,0.27,0.73,0.9,-19,-10,-0.013000000000000001,-0.1,0.025,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.052000000000000005,0.026000000000000002,0.026000000000000002,0.026000000000000002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.026000000000000002,1.6
56,-23,0.7046880897187134,0.15,0.64,-1.4,-20,3,0.02,0.5,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.025,1.0
274,4,1.632316219955379,0.15,0.49,0.2,-12,-11,0.003,-0.2,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.054000000000000006,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027000000000000003,1.0
50,7,1.803988415397857,0.02,0.56,0.6,-13,3,-0.016,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.4
122,-17,1.0618365465453596,-0.05,0.37,1.0,-8,7,-0.004,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.7
54,-38,1.1051709180756477,0.09,0.53,-0.3,-18,4,0.03,0.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.1
-14,-5,0.7788007830714049,0.1,0.57,1.6,-9,-10,-0.046,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,8.999,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.4
-303,-17,0.7633794943368531,-0.02,0.79,-0.5,-10,5,0.0,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.7
165,4,1.1502737988572274,0.14,0.78,0.4,-11,-9,-0.003,-0.2,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.068,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0,0.034,1.2
-356,-30,1.0941742837052104,0.03,0.82,-0.7,-7,2,-0.004,-0.5,0.017,0.017,0.017,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.7
-86,5,1.3231298123374369,0.48,1.78,0.0,-14,-25,-0.02,-0.7,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.122,0.061,0.061,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.5306282510621704,0.061,2.1
-173,-19,0.7189237334319262,0.12,0.7,2.0,-12,-5,-0.027999999999999997,-1.4,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.7
-434,-51,0.9704455335485082,-0.07,0.86,0.1,-13,12,-0.011000000000000001,1.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,1.0
-78,-24,1.4190675485932571,-0.03,0.57,-0.7,-14,11,0.022000000000000002,-0.1,0.019,0.019,0.019,0.019,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,1.3
17,36,1.2214027581601699,0.19,0.67,0.5,-9,-18,-0.006,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.025,0.9
98,-11,0.8105842459701871,-0.04,0.62,0.6,-5,4,0.005,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.025,0.5
118,-23,1.4622845894342245,0.01,0.42,0.3,-6,2,-0.004,-0.6,0.02,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
685,17,1.768267051433735,0.05,-0.11,0.2,-10,0,0.004,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.7
263,5,0.8869204367171575,0.11,0.29,1.7,-11,0,0.002,-1.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.0
198,-15,2.0137527074704766,0.42,0.5,0.6,-19,-31,-0.01,0.6,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.024,0.048,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.0,8.998,0.0,0.0,-10.0,-0.35667494393873245,0.026000000000000002,1.5
-127,-7,0.7046880897187134,-0.04,0.62,-0.5,-10,9,0.012,-0.7,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.5
-303,24,1.0832870676749586,0.04,0.79,-0.7,-7,-4,0.004,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.4
433,-22,1.0725081812542165,0.07,0.35,0.4,-15,9,0.02,-0.5,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.062,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001,0.0,0.0,-10.0,-0.2231435513142097,0.03,1.5
-145,45,0.6126263941844161,-0.07,0.63,-0.3,-6,-3,0.001,2.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
-266,-33,0.9231163463866358,0.03,0.75,-1.1,-7,-2,0.013000000000000001,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.6931471805599453,0.018000000000000002,0.5
-240,11,0.9704455335485082,0.05,0.75,-0.7,-7,-5,-0.009000000000000001,0.0,0.018000000000000002,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.4
102,19,0.9231163463866358,-0.1,0.39,1.4,-15,18,0.004,0.2,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,1.0
321,-23,1.0202013400267558,0.09,0.25,1.5,-9,1,-0.024,-2.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.7
-362,-12,0.8958341352965282,0.14,0.89,1.7,-10,-9,-0.03,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.7
18,-36,0.45384479528235583,0.09,0.8,-0.2,-16,4,-0.016,0.0,0.027000000000000003,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,-0.001,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-0.001,0.0,9.001,0.0,-0.001,-10.0,-0.2231435513142097,0.028999999999999998,0.7
-400,-81,0.8780954309205613,-0.07,0.8,1.5,-5,12,-0.03,-0.3,0.015,0.015,0.015,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.016,0.8
-260,1,0.8436648165963837,-0.03,0.71,1.6,-4,3,-0.01,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
101,-28,0.9139311852712282,0.01,0.39,-1.6,-8,2,-0.002,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
310,-18,1.1735108709918103,0.24,0.27,-0.7,-11,-3,0.006999999999999999,-5.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.02,0.8
319,-27,1.2586000099294778,0.3,0.63,0.4,-20,4,-0.001,-0.8,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.078,0.039,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0,0.039,2.2
-6,23,1.0,0.12,0.56,1.2,-12,-9,-0.017,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.0
90,-46,0.8607079764250578,-0.03,0.42,0.6,-7,4,-0.002,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.7
-270,-11,0.7866278610665535,0.12,1.1,1.7,-10,-8,-0.015,-0.1,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.028999999999999998,0.7
-244,-36,0.7866278610665535,-0.12,0.91,0.7,-12,6,-0.01,2.7,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.023,0.7
-159,23,1.0202013400267558,0.13,0.68,-1.3,-7,-13,0.006,-0.1,0.018000000000000002,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.4
477,-27,1.0202013400267558,-0.03,0.11,-0.3,-8,5,0.008,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.019,0.6
-61,11,1.2092495976572515,0.12,0.6,0.4,-13,-6,-0.011000000000000001,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.4
493,-48,1.030454533953517,-0.04,0.09,1.2,-18,21,-0.026000000000000002,-0.7,0.023,0.022000000000000002,0.022000000000000002,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.001,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.9
25,-26,1.5840739849944818,0.1,0.7,1.5,-9,-7,-0.006,-0.5,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.025,0.025,0.026000000000000002,0.052000000000000005,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.026000000000000002,0.9
-156,7,0.5945205479701944,0.28,0.74,-0.7,-16,-18,0.017,0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,0.7
346,-69,1.7160068621848585,-0.04,0.27,0.5,-15,14,0.013000000000000001,-0.2,0.024,0.024,0.024,0.024,0.024,0.022000000000000002,0.022000000000000002,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.001,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.1
-126,2,0.5769498103804866,-0.02,0.61,-0.6,-11,7,-0.008,-0.3,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.017,0.017,0.017,0.034,0.017,0.017,0.017,-0.001,0.0,0.0,0.0,-0.001,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.7
514,-16,1.8404313987816374,-0.03,-0.01,-1.1,-15,27,0.02,-1.0,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.02,0.02,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.002,0.0,0.002,-10.0,-0.6931471805599453,0.018000000000000002,1.6
-109,-21,0.6250022682827008,0.09,0.62,0.4,-10,-7,-0.017,0.2,0.017,0.017,0.017,0.017,0.017,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.019,0.0,0.0,-0.001,0.0,-0.002,0.0,-0.0002,0.0,-0.001,0.0,9.0,0.0,-0.001,-10.0,-0.6931471805599453,0.019,0.5
172,10,1.3099644507332473,0.0,0.39,0.6,-7,2,-0.013000000000000001,-0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.019,0.8
109,-52,0.7482635675785653,-0.14,0.35,0.6,-9,18,-0.006,0.4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.03,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.015,0.6
-107,-17,1.4622845894342245,0.21,0.87,0.5,-20,-4,-0.016,-0.2,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027999999999999997,0.055999999999999994,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027999999999999997,2.3
12,13,1.3231298123374369,0.02,0.45,-0.3,-6,7,0.008,-0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
-352,8,0.7117703227626097,0.15,0.89,1.3,-12,-11,-0.005,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.997,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.8
-94,-4,1.2092495976572515,0.12,1.1,-0.7,-15,-1,0.016,-0.2,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.07200000000000001,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0,0.036000000000000004,2.2
118,-69,0.6065306597126334,-0.06,0.57,1.0,-10,13,-0.025,-1.2,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,0.9
5,5,0.8780954309205613,0.09,0.55,0.8,-6,-10,-0.008,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.5
-840,34,1.1735108709918103,0.1,1.46,1.0,-7,-13,-0.013999999999999999,0.6,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,0.7
264,-9,1.1274968515793757,0.24,0.54,1.3,-8,-7,-0.024,-1.6,0.033,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.064,0.032,0.032,0.031,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.2231435513142097,0.031,0.7
272,24,1.1853048513203654,-0.04,0.22,0.4,-6,4,0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.6931471805599453,0.016,0.5
-231,7,0.4723665527410147,0.07,0.95,-1.2,-8,-2,-0.006999999999999999,-1.3,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026000000000000002,0.026000000000000002,0.025,0.05,0.025,0.025,0.025,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0002,0.0,0.001,0.0,8.999,0.0,0.0,-10.0,-0.35667494393873245,0.025,0.4
-251,-13,0.8693582353988059,0.08,0.77,-0.8,-14,-1,-0.001,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.8
-183,-24,0.7710515858035663,-0.02,0.67,0.4,-12,7,-0.011000000000000001,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.8
-314,-55,1.3909681284637803,0.09,1.34,1.4,-14,2,-0.028999999999999998,-0.7,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.07,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0,0.035,2.4
74,-34,0.835270211411272,-0.28,0.32,0.5,-7,21,-0.001,3.0,0.015,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.026000000000000002,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.013000000000000001,0.6
-346,-36,0.6376281516217733,-0.04,1.1,-0.5,-17,13,0.001,2.2,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.027000000000000003,0.054000000000000006,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,-0.002,0.0,8.999,0.0,0.0,-10.0,-0.2231435513142097,0.027000000000000003,0.9
-208,-6,0.6376281516217733,0.05,0.71,0.6,-6,-4,-0.017,-0.5,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.001,0.0,0.0,0.0,-0.001,0.0,-0.0002,0.0,-0.001,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.4
-292,41,0.7866278610665535,-0.09,0.72,-0.9,-16,17,0.0,2.6,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.8
